Fecha,DXY,VIX,Inflacion_USA
2013-02-20,81.08999633789062,,232.937
2013-02-21,81.45999908447266,,232.937
2013-02-22,81.4800033569336,,232.937
2013-02-25,81.66999816894531,,232.937
2013-02-26,81.87000274658203,,232.937
2013-02-27,81.5999984741211,,232.937
2013-02-28,81.9800033569336,,232.937
2013-03-01,82.30999755859375,14.56,232.282
2013-03-04,82.22000122070312,14.21,232.282
2013-03-05,82.08999633789062,12.85,232.282
2013-03-06,82.45999908447266,16.28,232.282
2013-03-07,82.08000183105469,16.2,232.282
2013-03-08,82.69999694824219,,232.282
2013-03-11,82.56999969482422,,232.282
2013-03-12,82.58000183105469,14.55,232.282
2013-03-13,82.88999938964844,,232.282
2013-03-14,82.61000061035156,,232.282
2013-03-15,82.26000213623047,,232.282
2013-03-18,82.69000244140625,,232.282
2013-03-19,82.98999786376953,,232.282
2013-03-20,82.77999877929688,,232.282
2013-03-21,82.80000305175781,,232.282
2013-03-22,82.52999877929688,,232.282
2013-03-25,82.87000274658203,,232.282
2013-03-26,82.87999725341797,,232.282
2013-03-27,83.20999908447266,,232.282
2013-03-28,82.98999786376953,,232.282
2013-04-01,82.7300033569336,13.83,231.797
2013-04-02,82.94000244140625,14.67,231.797
2013-04-03,82.72000122070312,14.01,231.797
2013-04-04,82.68000030517578,13.89,231.797
2013-04-05,82.5,,231.797
2013-04-08,82.75,,231.797
2013-04-09,82.30999755859375,15.88,231.797
2013-04-10,82.52999877929688,16.74,231.797
2013-04-11,82.25,12.93,231.797
2013-04-12,82.30999755859375,14.7,231.797
2013-04-15,82.41999816894531,,231.797
2013-04-16,81.75,,231.797
2013-04-17,82.66000366210938,,231.797
2013-04-18,82.55000305175781,,231.797
2013-04-19,82.70999908447266,,231.797
2013-04-22,82.68000030517578,,231.797
2013-04-23,83.02999877929688,,231.797
2013-04-24,82.93000030517578,,231.797
2013-04-25,82.73999786376953,,231.797
2013-04-26,82.4800033569336,,231.797
2013-04-29,82.1500015258789,,231.797
2013-04-30,81.7300033569336,,231.797
2013-05-01,81.63999938964844,,231.893
2013-05-02,82.20999908447266,13.72,231.893
2013-05-03,82.0999984741211,13.48,231.893
2013-05-06,82.31999969482422,17.5,231.893
2013-05-07,82.30000305175781,14.89,231.893
2013-05-08,81.9000015258789,11.84,231.893
2013-05-09,82.79000091552734,15.77,231.893
2013-05-10,83.13999938964844,,231.893
2013-05-13,83.26000213623047,,231.893
2013-05-14,83.56999969482422,,231.893
2013-05-15,83.83000183105469,,231.893
2013-05-16,83.7699966430664,,231.893
2013-05-17,84.27999877929688,,231.893
2013-05-20,83.80999755859375,,231.893
2013-05-21,83.86000061035156,,231.893
2013-05-22,84.25,,231.893
2013-05-23,83.80000305175781,,231.893
2013-05-24,83.69999694824219,,231.893
2013-05-28,84.13999938964844,,231.893
2013-05-29,83.63999938964844,,231.893
2013-05-30,83.01000213623047,,231.893
2013-05-31,83.37999725341797,,231.893
2013-06-03,82.68000030517578,13.53,231.893
2013-06-04,82.7699966430664,,231.893
2013-06-05,82.56999969482422,12.66,231.893
2013-06-06,81.5199966430664,16.63,231.893
2013-06-07,81.69000244140625,,231.893
2013-06-10,81.6500015258789,,231.893
2013-06-11,81.05999755859375,12.67,231.893
2013-06-12,80.95999908447266,13.79,231.893
2013-06-13,80.62000274658203,,231.893
2013-06-14,80.66999816894531,,231.893
2013-06-17,80.56999969482422,,231.893
2013-06-18,80.62000274658203,,231.893
2013-06-19,81.43000030517578,,231.893
2013-06-20,81.83999633789062,,231.893
2013-06-21,82.31999969482422,,231.893
2013-06-24,82.43000030517578,,231.893
2013-06-25,82.58000183105469,,231.893
2013-06-26,82.94999694824219,,231.893
2013-06-27,82.91000366210938,,231.893
2013-06-28,83.16999816894531,,231.893
2013-07-01,82.9800033569336,13.79,232.9
2013-07-02,83.54000091552734,13.5,232.9
2013-07-03,83.2300033569336,13.06,232.9
2013-07-05,84.41999816894531,12.83,232.9
2013-07-08,84.19999694824219,12.98,232.9
2013-07-09,84.58000183105469,,232.9
2013-07-10,84.04000091552734,19.41,232.9
2013-07-11,82.75,13.91,232.9
2013-07-12,82.98999786376953,,232.9
2013-07-15,83.04000091552734,,232.9
2013-07-16,82.43000030517578,,232.9
2013-07-17,82.70999908447266,,232.9
2013-07-18,82.81999969482422,,232.9
2013-07-19,82.58000183105469,,232.9
2013-07-22,82.22000122070312,,232.9
2013-07-23,82.01000213623047,,232.9
2013-07-24,82.30000305175781,,232.9
2013-07-25,81.97000122070312,,232.9
2013-07-26,81.62000274658203,,232.9
2013-07-29,81.66000366210938,,232.9
2013-07-30,81.83000183105469,,232.9
2013-07-31,81.44999694824219,,232.9
2013-08-01,82.33999633789062,13.62,233.456
2013-08-02,81.91000366210938,13.02,233.456
2013-08-05,81.87999725341797,12.66,233.456
2013-08-06,81.5999984741211,,233.456
2013-08-07,81.29000091552734,14.78,233.456
2013-08-08,81.01000213623047,12.73,233.456
2013-08-09,81.12999725341797,,233.456
2013-08-12,81.33000183105469,,233.456
2013-08-13,81.7300033569336,,233.456
2013-08-14,81.69999694824219,,233.456
2013-08-15,81.12999725341797,,233.456
2013-08-16,81.26000213623047,,233.456
2013-08-19,81.2300033569336,,233.456
2013-08-20,80.91000366210938,,233.456
2013-08-21,81.31999969482422,,233.456
2013-08-22,81.48999786376953,,233.456
2013-08-23,81.33999633789062,,233.456
2013-08-26,81.37000274658203,,233.456
2013-08-27,81.16999816894531,,233.456
2013-08-28,81.41999816894531,,233.456
2013-08-29,81.94999694824219,,233.456
2013-08-30,82.08999633789062,,233.456
2013-09-03,82.36000061035156,,233.456
2013-09-04,82.16999816894531,12.84,233.456
2013-09-05,82.62999725341797,13.13,233.456
2013-09-06,82.1500015258789,,233.456
2013-09-09,81.79000091552734,15.63,233.456
2013-09-10,81.81999969482422,19.6,233.456
2013-09-11,81.5199966430664,,233.456
2013-09-12,81.48999786376953,13.49,233.456
2013-09-13,81.44999694824219,,233.456
2013-09-16,81.25,,233.456
2013-09-17,81.16999816894531,,233.456
2013-09-18,80.23999786376953,,233.456
2013-09-19,80.36000061035156,,233.456
2013-09-20,80.44000244140625,,233.456
2013-09-23,80.44999694824219,,233.456
2013-09-24,80.55999755859375,,233.456
2013-09-25,80.33000183105469,,233.456
2013-09-26,80.5199966430664,,233.456
2013-09-27,80.2699966430664,,233.456
2013-09-30,80.22000122070312,,233.456
2013-10-01,80.0999984741211,13.49,233.669
2013-10-02,79.87999725341797,,233.669
2013-10-03,79.7699966430664,,233.669
2013-10-04,80.12000274658203,12.36,233.669
2013-10-07,79.94000244140625,14.21,233.669
2013-10-08,80.05999755859375,,233.669
2013-10-09,80.37000274658203,14.53,233.669
2013-10-10,80.41999816894531,16.48,233.669
2013-10-11,80.36000061035156,,233.669
2013-10-14,80.26000213623047,,233.669
2013-10-15,80.4800033569336,,233.669
2013-10-16,80.5,,233.669
2013-10-17,79.6500015258789,,233.669
2013-10-18,79.63999938964844,,233.669
2013-10-21,79.68000030517578,,233.669
2013-10-22,79.23999786376953,,233.669
2013-10-23,79.26000213623047,,233.669
2013-10-24,79.19000244140625,,233.669
2013-10-25,79.18000030517578,,233.669
2013-10-28,79.25,,233.669
2013-10-29,79.62999725341797,,233.669
2013-10-30,79.75,,233.669
2013-10-31,80.19999694824219,,233.669
2013-11-01,80.7300033569336,13.36,234.1
2013-11-04,80.55000305175781,12.24,234.1
2013-11-05,80.70999908447266,,234.1
2013-11-06,80.4800033569336,17.07,234.1
2013-11-07,80.81999969482422,14.01,234.1
2013-11-08,81.20999908447266,,234.1
2013-11-11,81.08999633789062,12.53,234.1
2013-11-12,81.19000244140625,15.42,234.1
2013-11-13,80.93000030517578,,234.1
2013-11-14,80.9800033569336,,234.1
2013-11-15,80.83999633789062,,234.1
2013-11-18,80.83000183105469,,234.1
2013-11-19,80.69999694824219,,234.1
2013-11-20,81.11000061035156,,234.1
2013-11-21,81.05000305175781,,234.1
2013-11-22,80.70999908447266,,234.1
2013-11-25,80.91999816894531,,234.1
2013-11-26,80.61000061035156,,234.1
2013-11-27,80.73999786376953,,234.1
2013-11-29,80.68000030517578,,234.1
2013-12-02,80.91000366210938,12.64,234.1
2013-12-03,80.62000274658203,12.27,234.1
2013-12-04,80.62999725341797,12.06,234.1
2013-12-05,80.2699966430664,,234.1
2013-12-06,80.2699966430664,18.59,234.1
2013-12-09,80.12999725341797,14.29,234.1
2013-12-10,79.97000122070312,,234.1
2013-12-11,79.88999938964844,12.82,234.1
2013-12-12,80.19999694824219,15.54,234.1
2013-12-13,80.20999908447266,,234.1
2013-12-16,80.06999969482422,,234.1
2013-12-17,80.05999755859375,,234.1
2013-12-18,80.11000061035156,,234.1
2013-12-19,80.62999725341797,,234.1
2013-12-20,80.58000183105469,,234.1
2013-12-23,80.44999694824219,,234.1
2013-12-24,80.52999877929688,,234.1
2013-12-26,80.4800033569336,,234.1
2013-12-27,80.38999938964844,,234.1
2013-12-30,80.0,,234.1
2013-12-31,80.04000091552734,,234.1
2014-01-02,80.62999725341797,,234.1
2014-01-03,80.79000091552734,,234.1
2014-01-06,80.6500015258789,,234.1
2014-01-07,80.83000183105469,11.15,234.1
2014-01-08,81.04000091552734,17.03,234.1
2014-01-09,81.01000213623047,,234.1
2014-01-10,80.66000366210938,16.71,234.1
2014-01-13,80.51000213623047,,234.1
2014-01-14,80.61000061035156,,234.1
2014-01-15,81.0,,234.1
2014-01-16,80.9000015258789,,234.1
2014-01-17,81.26000213623047,,234.1
2014-01-21,81.0999984741211,,234.1
2014-01-22,81.16999816894531,,234.1
2014-01-23,80.44000244140625,,234.1
2014-01-24,80.45999908447266,,234.1
2014-01-27,80.5,,234.1
2014-01-28,80.56999969482422,,234.1
2014-01-29,80.51000213623047,,234.1
2014-01-30,81.08999633789062,,234.1
2014-01-31,81.2699966430664,,234.1
2014-02-03,81.01000213623047,,234.1
2014-02-04,81.12000274658203,13.09,234.1
2014-02-05,81.02999877929688,12.91,234.1
2014-02-06,80.88999938964844,11.58,234.1
2014-02-07,80.69000244140625,10.82,234.1
2014-02-10,80.66999816894531,16.16,234.1
2014-02-11,80.62999725341797,,234.1
2014-02-12,80.68000030517578,12.85,234.1
2014-02-13,80.29000091552734,,234.1
2014-02-14,80.12999725341797,,234.1
2014-02-18,80.01000213623047,,234.1
2014-02-19,80.16999816894531,,234.1
2014-02-20,80.29000091552734,,234.1
2014-02-21,80.23999786376953,,234.1
2014-02-24,80.20999908447266,,234.1
2014-02-25,80.1500015258789,,234.1
2014-02-26,80.41000366210938,,234.1
2014-02-27,80.29000091552734,,234.1
2014-02-28,79.77999877929688,,234.1
2014-03-03,80.06999969482422,16.0,234.1
2014-03-04,80.16000366210938,13.37,234.1
2014-03-05,80.11000061035156,,234.1
2014-03-06,79.68000030517578,11.87,234.1
2014-03-07,79.72000122070312,10.32,234.1
2014-03-10,79.75,14.55,234.1
2014-03-11,79.7699966430664,14.73,234.1
2014-03-12,79.61000061035156,12.47,234.1
2014-03-13,79.62000274658203,,234.1
2014-03-14,79.44000244140625,,234.1
2014-03-17,79.38999938964844,,234.1
2014-03-18,79.41000366210938,,234.1
2014-03-19,79.98999786376953,,234.1
2014-03-20,80.20999908447266,,234.1
2014-03-21,80.11000061035156,,234.1
2014-03-24,79.93000030517578,,234.1
2014-03-25,79.94000244140625,,234.1
2014-03-26,79.9800033569336,,234.1
2014-03-27,80.11000061035156,,234.1
2014-03-28,80.18000030517578,,234.1
2014-03-31,80.0999984741211,,234.1
2014-04-01,80.08000183105469,,236.468
2014-04-02,80.22000122070312,19.11,236.468
2014-04-03,80.47000122070312,14.1,236.468
2014-04-04,80.41999816894531,13.96,236.468
2014-04-07,80.22000122070312,,236.468
2014-04-08,79.75,15.12,236.468
2014-04-09,79.4800033569336,12.64,236.468
2014-04-10,79.37999725341797,,236.468
2014-04-11,79.44999694824219,14.89,236.468
2014-04-14,79.7300033569336,,236.468
2014-04-15,79.80000305175781,,236.468
2014-04-16,79.81999969482422,,236.468
2014-04-17,79.83000183105469,,236.468
2014-04-21,79.94999694824219,,236.468
2014-04-22,79.91000366210938,,236.468
2014-04-23,79.86000061035156,,236.468
2014-04-24,79.80000305175781,,236.468
2014-04-25,79.7699966430664,,236.468
2014-04-28,79.68000030517578,,236.468
2014-04-29,79.80999755859375,,236.468
2014-04-30,79.48999786376953,,236.468
2014-05-01,79.52999877929688,,236.918
2014-05-02,79.5199966430664,19.95,236.918
2014-05-05,79.48999786376953,13.29,236.918
2014-05-06,79.13999938964844,11.68,236.918
2014-05-07,79.22000122070312,,236.918
2014-05-08,79.43000030517578,16.87,236.918
2014-05-09,79.9000015258789,12.09,236.918
2014-05-12,79.9000015258789,11.82,236.918
2014-05-13,80.13999938964844,,236.918
2014-05-14,80.06999969482422,,236.918
2014-05-15,80.0,,236.918
2014-05-16,80.04000091552734,,236.918
2014-05-19,79.98999786376953,,236.918
2014-05-20,80.04000091552734,,236.918
2014-05-21,80.0999984741211,,236.918
2014-05-22,80.25,,236.918
2014-05-23,80.38999938964844,,236.918
2014-05-27,80.3499984741211,,236.918
2014-05-28,80.56999969482422,,236.918
2014-05-29,80.48999786376953,,236.918
2014-05-30,80.37000274658203,,236.918
2014-06-02,80.63999938964844,17.23,236.918
2014-06-03,80.55000305175781,14.21,236.918
2014-06-04,80.66999816894531,,236.918
2014-06-05,80.37000274658203,13.8,236.918
2014-06-06,80.41000366210938,10.73,236.918
2014-06-09,80.6500015258789,,236.918
2014-06-10,80.81999969482422,15.46,236.918
2014-06-11,80.79000091552734,13.67,236.918
2014-06-12,80.58000183105469,,236.918
2014-06-13,80.58000183105469,,236.918
2014-06-16,80.47000122070312,,236.918
2014-06-17,80.62999725341797,,236.918
2014-06-18,80.58000183105469,,236.918
2014-06-19,80.31999969482422,,236.918
2014-06-20,80.37000274658203,,236.918
2014-06-23,80.26000213623047,,236.918
2014-06-24,80.33000183105469,,236.918
2014-06-25,80.22000122070312,,236.918
2014-06-26,80.2300033569336,,236.918
2014-06-27,80.04000091552734,,236.918
2014-06-30,79.77999877929688,,236.918
2014-07-01,79.81999969482422,12.92,237.498
2014-07-02,79.95999908447266,15.29,237.498
2014-07-03,80.20999908447266,14.11,237.498
2014-07-07,80.22000122070312,11.33,237.498
2014-07-08,80.18000030517578,16.66,237.498
2014-07-09,79.98999786376953,,237.498
2014-07-10,80.12999725341797,17.2,237.498
2014-07-11,80.19000244140625,13.12,237.498
2014-07-14,80.19000244140625,,237.498
2014-07-15,80.38999938964844,,237.498
2014-07-16,80.55999755859375,,237.498
2014-07-17,80.5199966430664,,237.498
2014-07-18,80.5199966430664,,237.498
2014-07-21,80.55999755859375,,237.498
2014-07-22,80.77999877929688,,237.498
2014-07-23,80.80999755859375,,237.498
2014-07-24,80.87000274658203,,237.498
2014-07-25,81.02999877929688,,237.498
2014-07-28,81.02999877929688,,237.498
2014-07-29,81.20999908447266,,237.498
2014-07-30,81.41999816894531,,237.498
2014-07-31,81.45999908447266,,237.498
2014-08-01,81.30000305175781,12.87,237.46
2014-08-04,81.33000183105469,14.89,237.46
2014-08-05,81.5199966430664,13.43,237.46
2014-08-06,81.44000244140625,,237.46
2014-08-07,81.5199966430664,11.98,237.46
2014-08-08,81.38999938964844,15.77,237.46
2014-08-11,81.47000122070312,,237.46
2014-08-12,81.5,14.21,237.46
2014-08-13,81.5999984741211,,237.46
2014-08-14,81.58999633789062,,237.46
2014-08-15,81.41999816894531,,237.46
2014-08-18,81.58000183105469,,237.46
2014-08-19,81.87999725341797,,237.46
2014-08-20,82.25,,237.46
2014-08-21,82.1500015258789,,237.46
2014-08-22,82.33999633789062,,237.46
2014-08-25,82.55000305175781,,237.46
2014-08-26,82.6500015258789,,237.46
2014-08-27,82.43000030517578,,237.46
2014-08-28,82.4800033569336,,237.46
2014-08-29,82.75,,237.46
2014-09-02,82.98999786376953,,237.46
2014-09-03,82.87000274658203,,237.46
2014-09-04,83.81999969482422,13.82,237.46
2014-09-05,83.76000213623047,12.92,237.46
2014-09-08,84.2300033569336,,237.46
2014-09-09,84.27999877929688,13.5,237.46
2014-09-10,84.25,18.76,237.46
2014-09-11,84.30000305175781,,237.46
2014-09-12,84.23999786376953,14.89,237.46
2014-09-15,84.26000213623047,,237.46
2014-09-16,84.06999969482422,,237.46
2014-09-17,84.69999694824219,,237.46
2014-09-18,84.31999969482422,,237.46
2014-09-19,84.80000305175781,,237.46
2014-09-22,84.66999816894531,,237.46
2014-09-23,84.66000366210938,,237.46
2014-09-24,85.05000305175781,,237.46
2014-09-25,85.19999694824219,,237.46
2014-09-26,85.63999938964844,,237.46
2014-09-29,85.58999633789062,,237.46
2014-09-30,85.94000244140625,,237.46
2014-10-01,85.97000122070312,12.14,237.43
2014-10-02,85.5999984741211,15.26,237.43
2014-10-03,86.69000244140625,14.2,237.43
2014-10-06,85.70999908447266,10.99,237.43
2014-10-07,85.66999816894531,12.59,237.43
2014-10-08,85.30000305175781,,237.43
2014-10-09,85.5199966430664,12.88,237.43
2014-10-10,85.91000366210938,21.24,237.43
2014-10-13,85.43000030517578,,237.43
2014-10-14,85.81999969482422,,237.43
2014-10-15,85.1500015258789,,237.43
2014-10-16,85.0,,237.43
2014-10-17,85.19000244140625,,237.43
2014-10-20,84.94999694824219,,237.43
2014-10-21,85.30999755859375,,237.43
2014-10-22,85.73999786376953,,237.43
2014-10-23,85.83999633789062,,237.43
2014-10-24,85.7300033569336,,237.43
2014-10-27,85.5,,237.43
2014-10-28,85.41000366210938,,237.43
2014-10-29,85.94999694824219,,237.43
2014-10-30,86.1500015258789,,237.43
2014-10-31,86.87999725341797,,237.43
2014-11-03,87.30999755859375,14.8,237.43
2014-11-04,86.9800033569336,17.03,237.43
2014-11-05,87.44000244140625,,237.43
2014-11-06,88.01000213623047,11.6,237.43
2014-11-07,87.63999938964844,12.08,237.43
2014-11-10,87.80999755859375,,237.43
2014-11-11,87.52999877929688,12.92,237.43
2014-11-12,87.81999969482422,20.08,237.43
2014-11-13,87.66999816894531,,237.43
2014-11-14,87.52999877929688,,237.43
2014-11-17,87.93000030517578,,237.43
2014-11-18,87.58000183105469,,237.43
2014-11-19,87.6500015258789,,237.43
2014-11-20,87.58999633789062,,237.43
2014-11-21,88.30999755859375,,237.43
2014-11-24,88.1500015258789,,237.43
2014-11-25,87.91999816894531,,237.43
2014-11-26,87.61000061035156,,237.43
2014-11-28,88.36000061035156,,237.43
2014-12-01,87.94999694824219,,236.252
2014-12-02,88.6500015258789,14.3,236.252
2014-12-03,88.95999908447266,14.47,236.252
2014-12-04,88.69999694824219,,236.252
2014-12-05,89.33000183105469,12.23,236.252
2014-12-08,89.04000091552734,14.13,236.252
2014-12-09,88.69000244140625,13.31,236.252
2014-12-10,88.2699966430664,,236.252
2014-12-11,88.66000366210938,13.02,236.252
2014-12-12,88.36000061035156,21.08,236.252
2014-12-15,88.45999908447266,,236.252
2014-12-16,88.12999725341797,,236.252
2014-12-17,89.12999725341797,,236.252
2014-12-18,89.23999786376953,,236.252
2014-12-19,89.5999984741211,,236.252
2014-12-22,89.7699966430664,,236.252
2014-12-23,90.05999755859375,,236.252
2014-12-24,89.97000122070312,,236.252
2014-12-26,90.02999877929688,,236.252
2014-12-29,90.19000244140625,,236.252
2014-12-30,89.98999786376953,,236.252
2014-12-31,90.2699966430664,,236.252
2015-01-02,91.08000183105469,,236.252
2015-01-05,91.37999725341797,12.7,236.252
2015-01-06,91.5,13.97,236.252
2015-01-07,91.88999938964844,16.09,236.252
2015-01-08,92.37000274658203,,236.252
2015-01-09,91.94000244140625,31.4,236.252
2015-01-12,91.9800033569336,14.67,236.252
2015-01-13,92.30999755859375,,236.252
2015-01-14,92.16000366210938,,236.252
2015-01-15,92.3499984741211,,236.252
2015-01-16,92.5199966430664,,236.252
2015-01-20,93.05000305175781,,236.252
2015-01-21,92.9000015258789,,236.252
2015-01-22,94.23999786376953,,236.252
2015-01-23,95.0,,236.252
2015-01-26,94.80000305175781,,236.252
2015-01-27,94.0199966430664,,236.252
2015-01-28,94.47000122070312,,236.252
2015-01-29,94.77999877929688,,236.252
2015-01-30,94.80000305175781,,236.252
2015-02-02,94.5,19.43,236.252
2015-02-03,93.5999984741211,13.04,236.252
2015-02-04,93.98999786376953,14.67,236.252
2015-02-05,94.69999694824219,,236.252
2015-02-06,94.69999694824219,14.24,236.252
2015-02-09,94.44999694824219,26.09,236.252
2015-02-10,94.76000213623047,20.94,236.252
2015-02-11,94.98999786376953,14.15,236.252
2015-02-12,94.08999633789062,15.91,236.252
2015-02-13,94.19999694824219,,236.252
2015-02-17,94.05999755859375,,236.252
2015-02-18,94.19999694824219,,236.252
2015-02-19,94.4000015258789,,236.252
2015-02-20,94.25,,236.252
2015-02-23,94.56999969482422,,236.252
2015-02-24,94.48999786376953,,236.252
2015-02-25,94.20999908447266,,236.252
2015-02-26,95.29000091552734,,236.252
2015-02-27,95.25,,236.252
2015-03-02,95.45999908447266,17.33,236.252
2015-03-03,95.37999725341797,13.86,236.252
2015-03-04,95.97000122070312,,236.252
2015-03-05,96.37999725341797,,236.252
2015-03-06,97.62000274658203,13.66,236.252
2015-03-09,97.58999633789062,25.61,236.252
2015-03-10,98.62000274658203,,236.252
2015-03-11,99.80000305175781,14.54,236.252
2015-03-12,99.1500015258789,18.11,236.252
2015-03-13,100.33000183105469,,236.252
2015-03-16,99.5999984741211,,236.252
2015-03-17,99.58999633789062,,236.252
2015-03-18,98.55000305175781,,236.252
2015-03-19,99.0999984741211,,236.252
2015-03-20,97.91000366210938,,236.252
2015-03-23,97.02999877929688,,236.252
2015-03-24,97.19000244140625,,236.252
2015-03-25,96.9800033569336,,236.252
2015-03-26,97.44000244140625,,236.252
2015-03-27,97.29000091552734,,236.252
2015-03-30,97.9800033569336,,236.252
2015-03-31,98.36000061035156,,236.252
2015-04-01,98.19000244140625,,236.222
2015-04-02,97.44000244140625,18.33,236.222
2015-04-06,97.11000061035156,14.71,236.222
2015-04-07,97.83000183105469,,236.222
2015-04-08,98.06999969482422,13.0,236.222
2015-04-09,99.16000366210938,27.8,236.222
2015-04-10,99.38999938964844,,236.222
2015-04-13,99.48999786376953,,236.222
2015-04-14,98.76000213623047,,236.222
2015-04-15,98.33000183105469,,236.222
2015-04-16,97.41999816894531,,236.222
2015-04-17,97.5199966430664,,236.222
2015-04-20,97.94000244140625,,236.222
2015-04-21,97.9800033569336,,236.222
2015-04-22,98.0199966430664,,236.222
2015-04-23,97.27999877929688,,236.222
2015-04-24,96.91999816894531,,236.222
2015-04-27,96.7699966430664,,236.222
2015-04-28,96.08999633789062,,236.222
2015-04-29,95.12000274658203,,236.222
2015-04-30,94.5999984741211,,236.222
2015-05-01,95.30000305175781,19.92,237.001
2015-05-04,95.4800033569336,,237.001
2015-05-05,95.12999725341797,14.31,237.001
2015-05-06,94.12999725341797,14.21,237.001
2015-05-07,94.62000274658203,,237.001
2015-05-08,94.79000091552734,12.51,237.001
2015-05-11,95.01000213623047,15.05,237.001
2015-05-12,94.52999877929688,,237.001
2015-05-13,93.62000274658203,,237.001
2015-05-14,93.36000061035156,,237.001
2015-05-15,93.13999938964844,,237.001
2015-05-18,94.19000244140625,,237.001
2015-05-19,95.2699966430664,,237.001
2015-05-20,95.44999694824219,,237.001
2015-05-21,95.26000213623047,,237.001
2015-05-22,96.01000213623047,,237.001
2015-05-26,97.30000305175781,,237.001
2015-05-27,97.37000274658203,,237.001
2015-05-28,96.97000122070312,,237.001
2015-05-29,96.91000366210938,,237.001
2015-06-01,97.38999938964844,21.12,237.657
2015-06-02,95.83999633789062,17.29,237.657
2015-06-03,95.47000122070312,15.2,237.657
2015-06-04,95.45999908447266,14.74,237.657
2015-06-05,96.30999755859375,15.15,237.657
2015-06-08,95.30000305175781,13.77,237.657
2015-06-09,95.16999816894531,,237.657
2015-06-10,94.6500015258789,19.4,237.657
2015-06-11,94.9800033569336,14.33,237.657
2015-06-12,94.97000122070312,,237.657
2015-06-15,94.80999755859375,,237.657
2015-06-16,95.0,,237.657
2015-06-17,94.30000305175781,,237.657
2015-06-18,94.04000091552734,,237.657
2015-06-19,94.08999633789062,,237.657
2015-06-22,94.33000183105469,,237.657
2015-06-23,95.43000030517578,,237.657
2015-06-24,95.26000213623047,,237.657
2015-06-25,95.19000244140625,,237.657
2015-06-26,95.47000122070312,,237.657
2015-06-29,94.79000091552734,,237.657
2015-06-30,95.48999786376953,,237.657
2015-07-01,96.30999755859375,19.31,238.034
2015-07-02,96.11000061035156,,238.034
2015-07-06,96.30000305175781,,238.034
2015-07-07,96.87000274658203,16.09,238.034
2015-07-08,96.29000091552734,13.39,238.034
2015-07-09,96.61000061035156,,238.034
2015-07-10,96.02999877929688,18.4,238.034
2015-07-13,96.86000061035156,,238.034
2015-07-14,96.63999938964844,,238.034
2015-07-15,97.12999725341797,,238.034
2015-07-16,97.66000366210938,,238.034
2015-07-17,97.86000061035156,,238.034
2015-07-20,98.02999877929688,,238.034
2015-07-21,97.33000183105469,,238.034
2015-07-22,97.5999984741211,,238.034
2015-07-23,97.12000274658203,,238.034
2015-07-24,97.23999786376953,,238.034
2015-07-27,96.5,,238.034
2015-07-28,96.7699966430664,,238.034
2015-07-29,96.9800033569336,,238.034
2015-07-30,97.55999755859375,,238.034
2015-07-31,97.37000274658203,,238.034
2015-08-03,97.48999786376953,,238.034
2015-08-04,97.93000030517578,13.98,238.034
2015-08-05,97.95999908447266,12.86,238.034
2015-08-06,97.83000183105469,15.29,238.034
2015-08-07,97.55999755859375,19.66,238.034
2015-08-10,97.16000366210938,17.42,238.034
2015-08-11,97.29000091552734,,238.034
2015-08-12,96.26000213623047,17.6,238.034
2015-08-13,96.44999694824219,,238.034
2015-08-14,96.56999969482422,,238.034
2015-08-17,96.81999969482422,,238.034
2015-08-18,96.97000122070312,,238.034
2015-08-19,96.45999908447266,,238.034
2015-08-20,95.75,,238.034
2015-08-21,94.83000183105469,,238.034
2015-08-24,93.30999755859375,,238.034
2015-08-25,94.52999877929688,,238.034
2015-08-26,95.0999984741211,,238.034
2015-08-27,95.61000061035156,,238.034
2015-08-28,96.11000061035156,,238.034
2015-08-31,95.94999694824219,,238.034
2015-09-01,95.44999694824219,17.55,237.498
2015-09-02,95.83000183105469,18.55,237.498
2015-09-03,96.41000366210938,15.06,237.498
2015-09-04,96.2300033569336,13.09,237.498
2015-09-08,95.87999725341797,,237.498
2015-09-09,96.01000213623047,26.23,237.498
2015-09-10,95.45999908447266,17.08,237.498
2015-09-11,95.19000244140625,16.52,237.498
2015-09-14,95.25,,237.498
2015-09-15,95.61000061035156,,237.498
2015-09-16,95.41999816894531,,237.498
2015-09-17,94.55000305175781,,237.498
2015-09-18,94.86000061035156,,237.498
2015-09-21,95.88999938964844,,237.498
2015-09-22,96.27999877929688,,237.498
2015-09-23,96.06999969482422,,237.498
2015-09-24,95.98999786376953,,237.498
2015-09-25,96.2699966430664,,237.498
2015-09-28,96.02999877929688,,237.498
2015-09-29,95.88999938964844,,237.498
2015-09-30,96.3499984741211,,237.498
2015-10-01,96.19000244140625,,237.733
2015-10-02,95.83000183105469,17.23,237.733
2015-10-05,96.11000061035156,,237.733
2015-10-06,95.45999908447266,13.22,237.733
2015-10-07,95.5,16.83,237.733
2015-10-08,95.31999969482422,12.23,237.733
2015-10-09,94.80999755859375,24.37,237.733
2015-10-12,94.83999633789062,19.34,237.733
2015-10-13,94.76000213623047,,237.733
2015-10-14,93.93000030517578,,237.733
2015-10-15,94.37000274658203,,237.733
2015-10-16,94.54000091552734,,237.733
2015-10-19,94.95999908447266,,237.733
2015-10-20,94.8499984741211,,237.733
2015-10-21,95.05000305175781,,237.733
2015-10-22,96.33999633789062,,237.733
2015-10-23,97.06999969482422,,237.733
